pct.1,pct.2,cell type,coeff,gene
0.875,0.612,Stromal,0.9837735034,Laptm4a
0.466,0.161,Stromal,0.9837735034,Col15a1
0.674,0.357,Stromal,0.9837735034,Pfn1
0.245,0.109,Stromal,0.9837735034,Aqp1
0.326,0.13,Stromal,0.9837735034,Hdlbp
0.818,0.354,Stromal,0.9837735034,Igfbp6
0.344,0.128,Stromal,0.9837735034,Slc25a39
0.167,0.031,Stromal,0.9837735034,Bcl10
0.38,0.164,Stromal,0.9837735034,Sat1
0.195,0.052,Stromal,0.9837735034,Hif1a
0.625,0.265,Stromal,0.9837735034,Rpl24
0.169,0.031,Stromal,0.9837735034,Rps15-ps2
0.151,0.03,Stromal,0.9837735034,Mesdc1
0.357,0.143,Stromal,0.9837735034,Tcf4
0.969,0.769,Stromal,0.9837735034,Cd63
0.307,0.116,Stromal,0.9837735034,Txndc5
0.159,0.041,Stromal,0.9837735034,Asap1
0.849,0.535,Stromal,0.9837735034,Gas5
0.245,0.076,Stromal,0.9837735034,Aldh7a1
0.427,0.197,Stromal,0.9837735034,Tceal8
0.344,0.145,Stromal,0.9837735034,Tubb2a
0.508,0.221,Stromal,0.9837735034,Maged1
0.674,0.378,Stromal,0.9837735034,Ppib
0.607,0.313,Stromal,0.9837735034,Hsp90b1
0.266,0.093,Stromal,0.9837735034,Sec24d
0.255,0.074,Stromal,0.9837735034,Tmem100
0.534,0.206,Stromal,0.9837735034,Ltbp4
0.448,0.214,Stromal,0.9837735034,Selenos
0.242,0.094,Stromal,0.9837735034,Sarnp
0.18,0.053,Stromal,0.9837735034,Vcl
0.297,0.097,Stromal,0.9837735034,Socs2
0.352,0.111,Stromal,0.9837735034,Tcf21
0.271,0.105,Stromal,0.9837735034,Brd2
0.411,0.164,Stromal,0.9837735034,Tubb6
0.188,0.042,Stromal,0.9837735034,Foxo1
0.458,0.201,Stromal,0.9837735034,Adamts2
0.362,0.097,Stromal,0.9837735034,Des
0.503,0.236,Stromal,0.9837735034,Jund
0.154,0.039,Stromal,0.9837735034,Gna13
0.302,0.103,Stromal,0.9837735034,Gm2830
0.151,0.038,Stromal,0.9837735034,Gm10039
0.341,0.118,Stromal,0.9837735034,Marcksl1
0.312,0.13,Stromal,0.9837735034,Gm10275
0.172,0.029,Stromal,0.9837735034,Wbscr17
0.203,0.07,Stromal,0.9837735034,Idh1
0.164,0.034,Stromal,0.9837735034,RP23-58B7.2
0.169,0.052,Stromal,0.9837735034,Rpl35a-ps2
0.648,0.375,Stromal,0.9837735034,Arf4
0.299,0.127,Stromal,0.9837735034,Bzw1
0.19,0.065,Stromal,0.9837735034,Fkbp14
0.203,0.055,Stromal,0.9837735034,Man1a
0.201,0.059,Stromal,0.9837735034,Rab7b
0.279,0.108,Stromal,0.9837735034,Jak1
0.393,0.162,Stromal,0.9837735034,Mmp23
0.216,0.08,Stromal,0.9837735034,Snx1
0.388,0.083,Stromal,0.9837735034,Igkc
0.461,0.22,Stromal,0.9837735034,Ddost
0.297,0.112,Stromal,0.9837735034,Hnrnpf
0.583,0.315,Stromal,0.9837735034,Pdia6
0.216,0.067,Stromal,0.9837735034,Vcan
0.68,0.396,Stromal,0.9837735034,Sec61b
0.193,0.062,Stromal,0.9837735034,Ube2g2
0.391,0.153,Stromal,0.9837735034,Slc38a2
0.164,0.054,Stromal,0.9837735034,Cnot8
0.193,0.057,Stromal,0.9837735034,Lima1
0.26,0.102,Stromal,0.9837735034,Hspb8
0.594,0.318,Stromal,0.9837735034,Cyb5a
0.154,0.038,Stromal,0.9837735034,Gm3699
0.167,0.038,Stromal,0.9837735034,Krt8
0.352,0.16,Stromal,0.9837735034,Tmem119
0.578,0.304,Stromal,0.9837735034,Eif4a1
0.461,0.229,Stromal,0.9837735034,Ssr3
0.333,0.142,Stromal,0.9837735034,Atp6v0d1
0.182,0.055,Stromal,0.9837735034,Gm8451
0.49,0.241,Stromal,0.9837735034,Morf4l2
0.518,0.265,Stromal,0.9837735034,Surf4
0.536,0.258,Stromal,0.9837735034,Rrbp1
0.26,0.091,Stromal,0.9837735034,Myadm
0.219,0.058,Stromal,0.9837735034,F3
0.193,0.049,Stromal,0.9837735034,Ccl6
0.182,0.064,Stromal,0.9837735034,Srpr
0.253,0.086,Stromal,0.9837735034,Igsf10
0.526,0.278,Stromal,0.9837735034,Calu
0.341,0.139,Stromal,0.9837735034,Csnk1a1
0.307,0.133,Stromal,0.9837735034,Ptbp1
0.172,0.044,Stromal,0.9837735034,Ar
0.43,0.179,Stromal,0.9837735034,Lox
0.484,0.248,Stromal,0.9837735034,mt-Nd3
0.667,0.393,Stromal,0.9837735034,Ier2
0.456,0.217,Stromal,0.9837735034,Tmbim6
0.695,0.43,Stromal,0.9837735034,Swi5
0.156,0.05,Stromal,0.9837735034,Frmd6
0.302,0.12,Stromal,0.9837735034,Dnajb9
0.745,0.44,Stromal,0.9837735034,Eef1g
0.284,0.105,Stromal,0.9837735034,Eif1a
0.263,0.1,Stromal,0.9837735034,Sdc4
0.357,0.182,Stromal,0.9837735034,Clk1
0.549,0.276,Stromal,0.9837735034,Map1lc3a
0.331,0.153,Stromal,0.9837735034,Sap18
0.497,0.255,Stromal,0.9837735034,Lmna
0.831,0.551,Stromal,0.9837735034,Rpl15
0.357,0.159,Stromal,0.9837735034,Adprh
0.523,0.293,Stromal,0.9837735034,Selenok
0.151,0.034,Stromal,0.9837735034,Fbxo30
0.38,0.177,Stromal,0.9837735034,Psmd8
0.406,0.182,Stromal,0.9837735034,Lrp1
0.234,0.086,Stromal,0.9837735034,Ugp2
0.25,0.105,Stromal,0.9837735034,Gm8186
0.312,0.136,Stromal,0.9837735034,Tmem109
0.768,0.477,Stromal,0.9837735034,Myl12a
0.471,0.244,Stromal,0.9837735034,Eif4g2
0.232,0.08,Stromal,0.9837735034,Pbx1
0.312,0.119,Stromal,0.9837735034,Hmgn2
0.154,0.042,Stromal,0.9837735034,Adgra2
0.349,0.156,Stromal,0.9837735034,Yipf5
0.18,0.064,Stromal,0.9837735034,Zeb2
0.336,0.141,Stromal,0.9837735034,Sec61a1
0.172,0.051,Stromal,0.9837735034,Gm10036
0.622,0.336,Stromal,0.9837735034,Hsp90aa1
0.503,0.224,Stromal,0.9837735034,Btg2
0.24,0.11,Stromal,0.9837735034,Tgoln1
0.276,0.126,Stromal,0.9837735034,Ehd2
0.188,0.066,Stromal,0.9837735034,Itgb5
0.151,0.048,Stromal,0.9837735034,Ifi204
0.167,0.061,Stromal,0.9837735034,Tgfb2
0.24,0.087,Stromal,0.9837735034,Bag3
0.818,0.567,Stromal,0.9837735034,Eef2
0.414,0.175,Stromal,0.9837735034,Nr4a1
0.172,0.06,Stromal,0.9837735034,Caprin1
0.378,0.178,Stromal,0.9837735034,Scpep1
0.747,0.372,Stromal,0.9837735034,Mfap5
0.172,0.07,Stromal,0.9837735034,Smim10l1
0.154,0.045,Stromal,0.9837735034,Qk
0.573,0.325,Stromal,0.9837735034,Ybx1
0.474,0.211,Stromal,0.9837735034,Atf3
0.432,0.219,Stromal,0.9837735034,Ilk
0.289,0.142,Stromal,0.9837735034,Cox17
0.948,0.655,Stromal,0.9837735034,Col1a1
0.219,0.086,Stromal,0.9837735034,Ewsr1
0.865,0.657,Stromal,0.9837735034,H3f3b
0.216,0.092,Stromal,0.9837735034,Snx5
0.458,0.3,Stromal,0.9837735034,Hes1
0.406,0.201,Stromal,0.9837735034,Xbp1
0.37,0.194,Stromal,0.9837735034,Manf
0.232,0.079,Stromal,0.9837735034,Gnl3
0.18,0.065,Stromal,0.9837735034,Ppp3ca
0.221,0.098,Stromal,0.9837735034,Stt3a
0.951,0.8,Stromal,0.9837735034,Lgals1
0.26,0.122,Stromal,0.9837735034,Tax1bp1
0.169,0.054,Stromal,0.9837735034,Hspa4
0.279,0.108,Stromal,0.9837735034,Mprip
0.227,0.097,Stromal,0.9837735034,Lrrc59
0.76,0.399,Stromal,0.9837735034,Rnase4
0.255,0.118,Stromal,0.9837735034,Erp44
0.156,0.054,Stromal,0.9837735034,Pdia4
0.451,0.244,Stromal,0.9837735034,Serp1
0.255,0.125,Stromal,0.9837735034,Lrpap1
0.362,0.174,Stromal,0.9837735034,Ckb
0.349,0.177,Stromal,0.9837735034,Rexo2
0.193,0.079,Stromal,0.9837735034,Phpt1
0.31,0.181,Stromal,0.9837735034,Rhob
0.216,0.091,Stromal,0.9837735034,Limd1
0.185,0.067,Stromal,0.9837735034,Copb1
0.221,0.094,Stromal,0.9837735034,Rpl38-ps2
0.451,0.222,Stromal,0.9837735034,H2afz
0.482,0.255,Stromal,0.9837735034,Sar1a
0.203,0.09,Stromal,0.9837735034,Rbm3
0.279,0.109,Stromal,0.9837735034,Slc16a2
0.216,0.093,Stromal,0.9837735034,Chmp4b
0.451,0.229,Stromal,0.9837735034,Rab1a
0.177,0.061,Stromal,0.9837735034,Bloc1s1
0.219,0.088,Stromal,0.9837735034,Etf1
0.326,0.139,Stromal,0.9837735034,Dstn
0.438,0.241,Stromal,0.9837735034,Snhg18
0.201,0.069,Stromal,0.9837735034,Acot9
0.406,0.202,Stromal,0.9837735034,S100a16
0.216,0.099,Stromal,0.9837735034,Copb2
0.185,0.075,Stromal,0.9837735034,Ube2j1
0.271,0.11,Stromal,0.9837735034,Atp5l
0.461,0.235,Stromal,0.9837735034,Prkar1a
0.258,0.122,Stromal,0.9837735034,Ssr1
0.552,0.307,Stromal,0.9837735034,Gpx8
0.742,0.447,Stromal,0.9837735034,Gapdh
0.26,0.121,Stromal,0.9837735034,Actr3
0.216,0.103,Stromal,0.9837735034,Carhsp1
0.292,0.135,Stromal,0.9837735034,Ckap4
0.161,0.061,Stromal,0.9837735034,Clk4
0.635,0.379,Stromal,0.9837735034,Tmem258
0.182,0.071,Stromal,0.9837735034,Cd55
0.74,0.467,Stromal,0.9837735034,P4hb
0.174,0.065,Stromal,0.9837735034,Tor1aip2
0.299,0.12,Stromal,0.9837735034,Tgfbr2
0.154,0.069,Stromal,0.9837735034,Commd1
0.263,0.117,Stromal,0.9837735034,Msn
0.185,0.087,Stromal,0.9837735034,Copg1
0.253,0.123,Stromal,0.9837735034,Aamp
0.177,0.064,Stromal,0.9837735034,Pxdn
0.594,0.353,Stromal,0.9837735034,Calr
0.312,0.137,Stromal,0.9837735034,Sf3b1
0.284,0.14,Stromal,0.9837735034,Ndufs2
0.302,0.137,Stromal,0.9837735034,Wipi1
0.312,0.168,Stromal,0.9837735034,Gstp1
0.195,0.08,Stromal,0.9837735034,Hnrnpa3
0.188,0.076,Stromal,0.9837735034,Golph3
0.383,0.192,Stromal,0.9837735034,Rpl13a
0.253,0.105,Stromal,0.9837735034,Angptl4
0.188,0.08,Stromal,0.9837735034,Hnrnpa1
0.289,0.137,Stromal,0.9837735034,Hnrnpu
0.229,0.109,Stromal,0.9837735034,Ap2m1
0.255,0.125,Stromal,0.9837735034,Copa
0.18,0.073,Stromal,0.9837735034,Csde1
0.24,0.135,Stromal,0.9837735034,Psme2
0.219,0.117,Stromal,0.9837735034,Cops4
0.201,0.094,Stromal,0.9837735034,Acaa1a
0.182,0.077,Stromal,0.9837735034,Add3
0.875,0.569,Stromal,0.9837735034,Myl6
0.201,0.089,Stromal,0.9837735034,Rsrc2
0.211,0.097,Stromal,0.9837735034,Tspan31
0.221,0.127,Stromal,0.9837735034,Cxcl1
0.315,0.151,Stromal,0.9837735034,Srm
0.195,0.086,Stromal,0.9837735034,Fbl
0.242,0.13,Stromal,0.9837735034,Npdc1
0.393,0.212,Stromal,0.9837735034,Rnh1
0.378,0.198,Stromal,0.9837735034,Cnn3
0.344,0.175,Stromal,0.9837735034,Canx
0.474,0.037,Stromal,0.9837735034,Actg2
0.871,0.211,Stromal,0.9837735034,Acta2
0.908,0.223,Stromal,0.9837735034,Myl9
0.744,0.135,Stromal,0.9837735034,Mylk
0.4,0.018,Stromal,0.9837735034,Rgs5
0.437,0.033,Stromal,0.9837735034,Myh11
0.33,0.038,Stromal,0.9837735034,Cnn1
0.764,0.226,Stromal,0.9837735034,Tpm2
0.4,0.242,Stromal,0.9837735034,Eln
0.548,0.109,Stromal,0.9837735034,Mustn1
0.764,0.284,Stromal,0.9837735034,Cald1
0.844,0.359,Stromal,0.9837735034,Tpm1
0.551,0.163,Stromal,0.9837735034,Cav1
0.248,0.015,Stromal,0.9837735034,Notch3
0.216,0.025,Stromal,0.9837735034,Kcnj8
0.829,0.498,Stromal,0.9837735034,Crip1
0.27,0.036,Stromal,0.9837735034,Parm1
0.372,0.076,Stromal,0.9837735034,Ppp1r14a
0.27,0.055,Stromal,0.9837735034,Ndufa4l2
0.258,0.022,Stromal,0.9837735034,Lmod1
0.444,0.078,Stromal,0.9837735034,Tagln
0.29,0.034,Stromal,0.9837735034,Tinagl1
0.243,0.026,Stromal,0.9837735034,Rasgrp2
0.266,0.037,Stromal,0.9837735034,Nexn
0.231,0.026,Stromal,0.9837735034,Gm13889
0.514,0.202,Stromal,0.9837735034,Csrp1
0.268,0.059,Stromal,0.9837735034,Ptp4a3
0.457,0.181,Stromal,0.9837735034,Flna
0.313,0.092,Stromal,0.9837735034,Fabp4
0.248,0.054,Stromal,0.9837735034,Pdgfa
0.484,0.24,Stromal,0.9837735034,Gadd45b
0.218,0.033,Stromal,0.9837735034,Aoc3
0.345,0.12,Stromal,0.9837735034,Actn1
0.191,0.031,Stromal,0.9837735034,Esam
0.256,0.06,Stromal,0.9837735034,Rrad
0.189,0.023,Stromal,0.9837735034,Mcam
0.814,0.573,Stromal,0.9837735034,Myl6
0.308,0.12,Stromal,0.9837735034,Pdlim1
0.223,0.084,Stromal,0.9837735034,Pdgfrb
0.275,0.088,Stromal,0.9837735034,Ppp1r12a
0.248,0.082,Stromal,0.9837735034,Fabp5
0.199,0.044,Stromal,0.9837735034,Filip1l
0.407,0.195,Stromal,0.9837735034,Cnn2
0.203,0.063,Stromal,0.9837735034,Mef2c
0.268,0.105,Stromal,0.9837735034,Des
0.3,0.122,Stromal,0.9837735034,Ccnd2
0.35,0.159,Stromal,0.9837735034,Actn4
0.347,0.171,Stromal,0.9837735034,Gng11
0.166,0.06,Stromal,0.9837735034,Pdlim3
0.298,0.14,Stromal,0.9837735034,Dstn
0.154,0.038,Stromal,0.9837735034,Procr
0.184,0.051,Stromal,0.9837735034,Rasl11a
0.447,0.277,Stromal,0.9837735034,Mfge8
0.898,0.612,Stromal,0.9837735034,Igfbp7
0.3,0.145,Stromal,0.9837735034,Oaz2
0.275,0.121,Stromal,0.9837735034,Rbpms
0.169,0.047,Stromal,0.9837735034,Bcam
0.831,0.661,Stromal,0.9837735034,Actb
0.509,0.272,Stromal,0.9837735034,Hspb1
0.221,0.107,Stromal,0.9837735034,Tgfb1i1
0.903,0.775,Stromal,0.9837735034,Tmsb4x
0.439,0.286,Stromal,0.9837735034,Prkcdbp
0.236,0.116,Stromal,0.9837735034,Fermt2
0.223,0.122,Stromal,0.9837735034,Msrb1
0.203,0.112,Stromal,0.9837735034,Gm2830
0.779,0.671,Stromal,0.9837735034,Calm1
0.203,0.114,Stromal,0.9837735034,Mprip
0.256,0.14,Stromal,0.9837735034,Pdlim7
0.447,0.265,Stromal,0.9837735034,Crip2
0.211,0.09,Stromal,0.9837735034,Ramp1
0.211,0.102,Stromal,0.9837735034,Ndrg2
0.171,0.086,Stromal,0.9837735034,Tln1
0.184,0.094,Stromal,0.9837735034,Uba2
0.34,0.229,Stromal,0.9837735034,42985
0.355,0.236,Stromal,0.9837735034,Tppp3
0.288,0.191,Stromal,0.9837735034,Csrp2
0.395,0.292,Stromal,0.9837735034,Tpm4
0.231,0.162,Stromal,0.9837735034,Fam162a
0.566,0.329,Stromal,0.9837735034,Sparcl1
0.253,0.144,Stromal,0.9837735034,Tm4sf1
0.787,0.648,Stromal,0.9837735034,Cfl1
0.3,0.142,Stromal,0.9837735034,Serpine2
0.444,0.333,Stromal,0.9837735034,Nfkbia
0.253,0.175,Stromal,0.9837735034,Rbm25
0.174,0.096,Stromal,0.9837735034,Tns1
0.429,0.282,Stromal,0.9837735034,Col4a2
0.154,0.072,Stromal,0.9837735034,42982
0.233,0.155,Stromal,0.9837735034,Ppp1cb
0.154,0.118,Stromal,0.9837735034,Ifitm1
0.196,0.125,Stromal,0.9837735034,Rsu1
0.181,0.098,Stromal,0.9837735034,Ift43
0.419,0.308,Stromal,0.9837735034,Col4a1
0.189,0.107,Stromal,0.9837735034,Palld
0.154,0.096,Stromal,0.9837735034,Limd1
0.151,0.084,Stromal,0.9837735034,Lpp
0.308,0.268,Stromal,0.9837735034,Timp3
0.685,0.57,Stromal,0.9837735034,Ptma
0.593,0.477,Stromal,0.9837735034,Calm2
0.194,0.113,Stromal,0.9837735034,Pbxip1
0.176,0.099,Stromal,0.9837735034,Hacd1
0.236,0.125,Stromal,0.9837735034,Cxcl1
0.566,0.431,Stromal,0.9837735034,Atpif1
0.643,0.521,Stromal,0.9837735034,Cox8a
0.792,0.722,Stromal,0.9837735034,Gnas
0.459,0.34,Stromal,0.9837735034,Ptms
0.323,0.179,Stromal,0.9837735034,Igfbp5
0.199,0.122,Stromal,0.9837735034,Atp2b1
0.171,0.103,Stromal,0.9837735034,Vasp
0.241,0.168,Stromal,0.9837735034,Tuba1c
0.176,0.105,Stromal,0.9837735034,Tyrobp
0.266,0.183,Stromal,0.9837735034,Dync1i2
0.189,0.122,Stromal,0.9837735034,Pls3
0.593,0.502,Stromal,0.9837735034,mt-Rnr1
0.171,0.035,Stromal,0.9837735034,Tnmd
0.201,0.134,Stromal,0.9837735034,Kif5b
0.486,0.387,Stromal,0.9837735034,Ywhab
0.238,0.167,Stromal,0.9837735034,Sdhc
0.261,0.164,Stromal,0.9837735034,Nrep
0.256,0.187,Stromal,0.9837735034,Ech1
0.377,0.291,Stromal,0.9837735034,Map1lc3a
0.154,0.097,Stromal,0.9837735034,Smtn
0.179,0.113,Stromal,0.9837735034,Dek
0.181,0.139,Stromal,0.9837735034,Rap1a
0.29,0.231,Stromal,0.9837735034,Ilk
0.583,0.508,Stromal,0.9837735034,Slc25a4
0.275,0.192,Stromal,0.9837735034,Pdcd5
0.226,0.19,Stromal,0.9837735034,Itgb1
0.189,0.144,Stromal,0.9837735034,Ebf1
0.176,0.116,Stromal,0.9837735034,Mob4
0.63,0.588,Stromal,0.9837735034,Vim
0.303,0.229,Stromal,0.9837735034,Ncl
0.253,0.189,Stromal,0.9837735034,Nr4a1
0.293,0.215,Stromal,0.9837735034,Hmgb1
0.159,0.109,Stromal,0.9837735034,2310022B05Rik
0.228,0.161,Stromal,0.9837735034,Idh2
0.246,0.191,Stromal,0.9837735034,Anxa6
0.161,0.11,Stromal,0.9837735034,Rala
0.236,0.185,Stromal,0.9837735034,Ckb
0.568,0.491,Stromal,0.9837735034,Dynll1
0.546,0.482,Stromal,0.9837735034,Slc25a5
0.278,0.219,Stromal,0.9837735034,Maged2
0.566,0.496,Stromal,0.9837735034,Id3
0.164,0.09,Stromal,0.9837735034,Rgs2
0.203,0.156,Stromal,0.9837735034,Sin3b
0.34,0.271,Stromal,0.9837735034,Atp5g3
0.628,0.54,Stromal,0.9837735034,Cox6a1
0.213,0.153,Stromal,0.9837735034,Eif5b
0.385,0.352,Stromal,0.9837735034,Fxyd1
0.68,0.603,Stromal,0.9837735034,Cox6c
0.511,0.449,Stromal,0.9837735034,Son
0.335,0.279,Stromal,0.9837735034,Malat1
0.618,0.554,Stromal,0.9837735034,S100a11
0.258,0.207,Stromal,0.9837735034,Adamts1
0.258,0.206,Stromal,0.9837735034,Lhfp
0.179,0.13,Stromal,0.9837735034,Cd151
0.442,0.392,Stromal,0.9837735034,Ndufb9
0.186,0.134,Stromal,0.9837735034,Ehd2
0.524,0.505,Stromal,0.9837735034,Cox7c
0.303,0.263,Stromal,0.9837735034,mt-Nd3
0.159,0.119,Stromal,0.9837735034,Pin1
0.223,0.184,Stromal,0.9837735034,Vdac2
0.387,0.265,Stromal,0.9837735034,Cpe
0.285,0.232,Stromal,0.9837735034,Mtdh
0.462,0.42,Stromal,0.9837735034,Uqcrb
0.6,0.542,Stromal,0.9837735034,Cox6b1
0.449,0.37,Stromal,0.9837735034,Tsc22d1
0.159,0.117,Stromal,0.9837735034,Smap1
0.868,0.807,Stromal,0.9837735034,Lgals1
0.459,0.448,Stromal,0.9837735034,Selenow
0.918,0.876,Stromal,0.9837735034,mt-Nd1
0.834,0.828,Stromal,0.9837735034,mt-Nd4
0.459,0.392,Stromal,0.9837735034,Atp5k
0.529,0.462,Stromal,0.9837735034,Atp5b
0.801,0.775,Stromal,0.9837735034,mt-Nd2
0.524,0.507,Stromal,0.9837735034,Ppia
0.36,0.317,Stromal,0.9837735034,Psmb6
0.725,0.669,Stromal,0.9837735034,H3f3b
0.486,0.243,Stromal,0.9837735034,H19
1,0.045,Stromal,0.9837735034,Bglap
0.981,0.049,Stromal,0.9837735034,Bglap2
0.833,0.025,Stromal,0.9837735034,Ibsp
0.675,0.012,Stromal,0.9837735034,Ifitm5
0.871,0.085,Stromal,0.9837735034,Car3
0.926,0.303,Stromal,0.9837735034,Nupr1
0.629,0.042,Stromal,0.9837735034,Cgref1
0.443,0.017,Stromal,0.9837735034,Car1
0.988,0.649,Stromal,0.9837735034,Col1a1
0.84,0.083,Stromal,0.9837735034,S100a8
0.462,0.038,Stromal,0.9837735034,Car2
0.691,0.085,Stromal,0.9837735034,Col11a1
0.445,0.026,Stromal,0.9837735034,Kazald1
0.569,0.055,Stromal,0.9837735034,S100a9
0.364,0.016,Stromal,0.9837735034,Prss34
0.861,0.382,Stromal,0.9837735034,Serpinf1
0.586,0.109,Stromal,0.9837735034,Cthrc1
0.995,0.722,Stromal,0.9837735034,Col1a2
0.246,0.002,Stromal,0.9837735034,Bglap3
0.589,0.072,Stromal,0.9837735034,Col11a2
0.416,0.05,Stromal,0.9837735034,Cpz
0.318,0.015,Stromal,0.9837735034,Prg2
0.555,0.102,Stromal,0.9837735034,Hba-a1
0.598,0.092,Stromal,0.9837735034,Hbb-bs
0.524,0.098,Stromal,0.9837735034,Spp1
0.34,0.032,Stromal,0.9837735034,Sgms2
0.452,0.11,Stromal,0.9837735034,Fkbp11
0.34,0.039,Stromal,0.9837735034,Smpd3
0.397,0.067,Stromal,0.9837735034,Retnlg
0.318,0.034,Stromal,0.9837735034,Bambi
0.313,0.035,Stromal,0.9837735034,Cdo1
0.734,0.232,Stromal,0.9837735034,Cpe
0.266,0.004,Stromal,0.9837735034,Col22a1
1,0.893,Stromal,0.9837735034,Sparc
0.627,0.202,Stromal,0.9837735034,Fkbp7
0.354,0.041,Stromal,0.9837735034,Alpl
0.206,0.002,Stromal,0.9837735034,Entpd3
0.208,0.01,Stromal,0.9837735034,Mcpt8
0.258,0.013,Stromal,0.9837735034,Slc36a2
0.323,0.052,Stromal,0.9837735034,Hbb-bt
0.677,0.228,Stromal,0.9837735034,Ndufa1
0.175,0.012,Stromal,0.9837735034,2700038G22Rik
0.244,0.013,Stromal,0.9837735034,Cadm1
0.722,0.327,Stromal,0.9837735034,Col5a2
0.459,0.137,Stromal,0.9837735034,Blvrb
0.199,0.004,Stromal,0.9837735034,Mlip
0.347,0.067,Stromal,0.9837735034,Fap
0.34,0.062,Stromal,0.9837735034,Cd200
0.189,0.001,Stromal,0.9837735034,Lipc
0.246,0.027,Stromal,0.9837735034,Nrp2
0.687,0.282,Stromal,0.9837735034,Ift20
0.242,0.023,Stromal,0.9837735034,Prss35
0.541,0.206,Stromal,0.9837735034,Copz2
0.517,0.214,Stromal,0.9837735034,H2afz
0.632,0.235,Stromal,0.9837735034,Nme1
0.794,0.409,Stromal,0.9837735034,Atpif1
0.797,0.445,Stromal,0.9837735034,Serf2
0.175,0.01,Stromal,0.9837735034,Chn1
0.612,0.314,Stromal,0.9837735034,Tmem59
0.373,0.103,Stromal,0.9837735034,Cfh
0.184,0.014,Stromal,0.9837735034,Cd1d1
0.294,0.078,Stromal,0.9837735034,Dut
0.318,0.077,Stromal,0.9837735034,Gja1
0.237,0.035,Stromal,0.9837735034,Wisp1
0.151,0.005,Stromal,0.9837735034,Klf1
0.263,0.063,Stromal,0.9837735034,Fam132a
0.421,0.136,Stromal,0.9837735034,Serf1
0.409,0.153,Stromal,0.9837735034,Tmem119
0.151,0.007,Stromal,0.9837735034,Slc13a5
0.653,0.343,Stromal,0.9837735034,Gm2000
0.208,0.041,Stromal,0.9837735034,Omd
0.55,0.262,Stromal,0.9837735034,Vkorc1
0.653,0.343,Stromal,0.9837735034,Ssr4
0.462,0.181,Stromal,0.9837735034,Atp1b3
0.213,0.041,Stromal,0.9837735034,Birc5
0.237,0.048,Stromal,0.9837735034,Cd59a
0.445,0.176,Stromal,0.9837735034,Lox
0.486,0.212,Stromal,0.9837735034,Ostc
0.512,0.233,Stromal,0.9837735034,Snhg18
0.292,0.103,Stromal,0.9837735034,Hypk
0.6,0.314,Stromal,0.9837735034,Prdx2
0.242,0.068,Stromal,0.9837735034,Sec11c
0.151,0.019,Stromal,0.9837735034,Wif1
0.175,0.042,Stromal,0.9837735034,Hpgd
0.244,0.095,Stromal,0.9837735034,Gm12481
0.524,0.257,Stromal,0.9837735034,Cope
0.754,0.415,Stromal,0.9837735034,Minos1
0.301,0.081,Stromal,0.9837735034,Ramp1
0.679,0.373,Stromal,0.9837735034,Tmem258
0.462,0.216,Stromal,0.9837735034,Tma7
0.696,0.355,Stromal,0.9837735034,Sem1
0.232,0.068,Stromal,0.9837735034,Ddx39
0.258,0.087,Stromal,0.9837735034,Mrps18c
0.615,0.316,Stromal,0.9837735034,Uqcrq
0.366,0.151,Stromal,0.9837735034,Lsm7
0.433,0.192,Stromal,0.9837735034,Ost4
0.323,0.101,Stromal,0.9837735034,Aqp1
0.49,0.239,Stromal,0.9837735034,Serp1
0.414,0.167,Stromal,0.9837735034,Nhp2
0.459,0.187,Stromal,0.9837735034,Uqcc2
0.861,0.645,Stromal,0.9837735034,Serpinh1
0.306,0.102,Stromal,0.9837735034,Cd24a
0.187,0.042,Stromal,0.9837735034,Vamp5
0.199,0.055,Stromal,0.9837735034,Mrps28
0.663,0.349,Stromal,0.9837735034,Tsc22d1
0.258,0.098,Stromal,0.9837735034,Rnaset2a
0.266,0.097,Stromal,0.9837735034,Lman1
0.203,0.075,Stromal,0.9837735034,Rgcc
0.261,0.088,Stromal,0.9837735034,2310039H08Rik
0.538,0.266,Stromal,0.9837735034,Snrpd3
0.445,0.212,Stromal,0.9837735034,Selenos
0.23,0.058,Stromal,0.9837735034,Mgst3
0.237,0.073,Stromal,0.9837735034,Creb3l1
0.182,0.039,Stromal,0.9837735034,Hmbs
0.361,0.134,Stromal,0.9837735034,Tmem208
0.352,0.177,Stromal,0.9837735034,Smim14
0.471,0.212,Stromal,0.9837735034,Timm13
0.648,0.356,Stromal,0.9837735034,Atp5g1
0.421,0.185,Stromal,0.9837735034,Ndufb7
0.227,0.061,Stromal,0.9837735034,Pth1r
0.885,0.538,Stromal,0.9837735034,Cst3
0.935,0.693,Stromal,0.9837735034,Rpl35
0.16,0.031,Stromal,0.9837735034,Ap1s2
0.512,0.26,Stromal,0.9837735034,Selenom
0.665,0.422,Stromal,0.9837735034,Rcn3
0.352,0.147,Stromal,0.9837735034,H2afj
0.392,0.163,Stromal,0.9837735034,Sf3b5
0.644,0.374,Stromal,0.9837735034,Atp5k
0.584,0.291,Stromal,0.9837735034,Ndufc1
0.39,0.198,Stromal,0.9837735034,Ranbp1
0.722,0.465,Stromal,0.9837735034,Calm2
0.222,0.064,Stromal,0.9837735034,Smim4
0.167,0.04,Stromal,0.9837735034,Cenpa
0.658,0.396,Stromal,0.9837735034,Sec61b
0.361,0.171,Stromal,0.9837735034,Sra1
0.397,0.185,Stromal,0.9837735034,Snrpf
